t,XA5,XB5,XC5,XD5,XE5,YA5,YB5,YC5,YD5,YE5,
1.,0.69208528361529,0.30367881075268,9.0666018319181e-002,1.1341991634119e-002,-9.7772104321274e-002,0.71948637465104,0.23678739911892,4.7130412609556e-002,2.947924906753e-003,-6.3521112862671e-003,
2.,0.67647493806348,0.30786948401105,9.2583005357178e-002,1.1590303909846e-002,-8.8517731341555e-002,0.71128671829412,0.24280395652599,4.8678364684076e-002,3.0469843904938e-003,-5.8160238946832e-003,
3.,0.66211687283529,0.31175140756676,9.4397102845995e-002,1.1825705709953e-002,-8.0091088958001e-002,0.7035558278616,0.24846391639173,5.0156627028166e-002,3.1417190311369e-003,-5.3180903126307e-003,
4.,0.64898581676655,0.31531998844693,9.6105899152937e-002,1.2047886573837e-002,-7.2459590940253e-002,0.69631424871616,0.25375120267703,5.1560922480027e-002,3.2318563541631e-003,-4.8582302273806e-003,
5.,0.63698782532681,0.31859035341221,9.7713237023969e-002,1.225731670166e-002,-6.5548732464656e-002,0.68955222821441,0.2586731346162,5.2891452238089e-002,3.3174010868772e-003,-4.4342161555763e-003,
6.,0.62603340544519,0.32157968570185,9.9223466041844e-002,1.2454527094822e-002,-5.9291084283709e-002,0.68325529368204,0.26324095265084,5.4149202682314e-002,3.3984066400526e-003,-4.0438556552431e-003,
7.,0.61603727742201,0.32430672469903,0.10064134452348,1.2640097962222e-002,-5.3625444606742e-002,0.67740493774133,0.26746923232701,5.5335856673257e-002,3.4749697456632e-003,-3.6849964872592e-003,
8.,0.60691857236177,0.32679114616389,0.10197190952293,1.2814643283525e-002,-4.8496271332112e-002,0.67197954493408,0.27137510534327,5.64536685967e-002,3.5472228707373e-003,-3.3555417447856e-003,
9.,0.59860098681569,0.32905302007361,0.10322036209629,1.2978797201446e-002,-4.3853166187035e-002,0.66695525937472,0.27497753095047,5.7505345046808e-002,3.615326964911e-003,-3.0534623369094e-003,
10.,0.59101288429566,0.33111235090319,0.10439196827826,1.3133202282324e-002,-3.9650405759432e-002,0.66230677142344,0.27829663673378,5.8493934079239e-002,3.6794647176013e-003,-2.7768069540616e-003,
11.,0.58408733890704,0.33298870085863,0.1054919755847,1.3278499611878e-002,-3.5846514962258e-002,0.65800800940262,0.28135314079703,5.9422725036838e-002,3.7398344452674e-003,-2.5237096817542e-003,
12.,0.57776212094123,0.33470089301896,0.10652554435905,1.3415320637433e-002,-3.2403878956674e-002,0.65403272957847,0.28416786108943,6.0295160112751e-002,3.7966446793329e-003,-2.2923954599901e-003,
13.,0.57197962780026,0.33626678863934,0.10749769291626,1.3544280628051e-002,-2.9288389983924e-002,0.65035500366733,0.28676131235615,6.1114758100973e-002,3.8501094828095e-003,-2.0811836072605e-003,
14.,0.56668676611575,0.33770313101363,0.10841325519714,1.3665973598296e-002,-2.6469125924817e-002,0.64694960785105,0.28915338709193,6.1885050207811e-002,3.9004444893692e-003,-1.8884896401592e-003,
15.,0.56183479246601,0.33902544722337,0.10927684951035,1.3780968527686e-002,-2.3918057727407e-002,0.64379232069344,0.2913631139358,6.2609527361068e-002,3.9478636325897e-003,-1.7128256228974e-003,
16.,0.55737912082746,0.34024799869989,0.11009285689316,1.3889806704087e-002,-2.1609783124607e-002,0.64086013954181,0.29340848507189,6.3291598147993e-002,3.9925765148155e-003,-1.5527992765077e-003,
17.,0.55327910498232,0.34138377166084,0.1108654076438,1.3993000023017e-002,-1.9521284309976e-002,0.63813142614662,0.29530634324424,6.3934556322297e-002,4.0347863535785e-003,-1.4071120667276e-003,
18.,0.54949780370919,0.34244449901213,0.11159837465169,1.4091030084092e-002,-1.7631707457107e-002,0.63558599254212,0.29707231876869,6.4541556725536e-002,4.0746884376749e-003,-1.2745564740263e-003,
19.,0.54600173586192,0.34344070609978,0.11229537225989,1.4184347938723e-002,-1.5922162160315e-002,0.63320513791126,0.29872080724735,6.5115598448316e-002,4.1124690235883e-003,-1.1540126305137e-003,
20.,0.54276063152703,0.34438177363817,0.11295975952228,1.4273374358203e-002,-1.4375539045684e-002,0.63097164640324,0.30026497938721,6.5659514092649e-002,4.1483046048514e-003,-1.0444444879513e-003,
21.,0.53974718445022,0.34527601214147,0.11359464685606,1.43585005072e-002,-1.2976343954945e-002,0.62886975484971,0.30171681524805,6.6175964071059e-002,4.1823614911224e-003,-9.448956599392e-004,
22.,0.53693680991864,0.34613074317164,0.11420290522909,1.4440088923555e-002,-1.1710547242929e-002,0.62688509816959,0.30308715627558,6.6667434975992e-002,4.2147956393728e-003,-8.5448506053181e-004,
23.,0.5343074113358,0.34695238364391,0.11478717715437,1.4518474720425e-002,-1.0565446854507e-002,0.62500463906659,0.30438576952592,6.7136241163264e-002,4.2457526859487e-003,-7.7240244172711e-004,
24.,0.53183915786595,0.34774653026568,0.11534988888821,1.4593966940872e-002,-9.5295439607088e-003,0.62321658747865,0.30562141949363,6.7584528806799e-002,4.2753681348752e-003,-6.9790391395982e-004,
25.,0.52951427477507,0.34851804191489,0.11589326334,1.4666850007636e-002,-8.5924300375947e-003,0.62151031418252,0.30680194387789,6.801428179255e-002,4.3037676642352e-003,-6.303075171979e-004,
26.,0.52731684746214,0.349271118382,0.1164193333003,1.4737385222008e-002,-7.7446843664476e-003,0.61987626201582,0.30793433043812,6.8427328923154e-002,4.3310675185387e-003,-5.6898889562761e-004,
27.,0.52523263965581,0.35000937441078,0.11692995467903,1.4805812275395e-002,-6.9777810210122e-003,0.61830585736411,0.30902479279264,6.8825351998933e-002,4.3573749605455e-003,-5.1337711622434e-004,
28.,0.52324892583978,0.35073590838404,0.11742681951825,1.4872350745406e-002,-6.2840044874808e-003,0.61679142387283,0.31007884360259,6.9209894424331e-002,4.3827887609417e-003,-4.629506606906e-004,
29.,0.52135433765376,0.35145336532298,0.1179114686045,1.4937201555197e-002,-5.6563731364427e-003,0.61532609977585,0.31110136406551,6.958237006123e-002,4.4073997085783e-003,-4.1723361116539e-004,
30.,0.51953872378262,0.35216399411472,0.11838530355566,1.5000548380564e-002,-5.0885698335644e-003,0.61390375977358,0.31209666902896,6.99440721124e-002,4.4312911276699e-003,-3.7579204260845e-004,
31.,0.51779302268221,0.3528696990641,0.11884959829766,1.5062558993894e-002,-4.5748790378622e-003,0.61251894203023,0.3130685673368,7.0296181870176e-002,4.454539391468e-003,-3.382306286741e-004,
32.,0.51610914738199,0.35357208599465,0.11930550987894,1.5123386537891e-002,-4.1101297934777e-003,0.61116678057858,0.31402041725159,7.0639777208348e-002,4.4772144245176e-003,-3.0418946303145e-004,
33.,0.51447988154272,0.35427250320978,0.11975408859578,1.5183170724954e-002,-3.6896440732378e-003,0.60984294320842,0.31495517696787,7.0975840730264e-002,4.4993801877308e-003,-2.7334109428039e-004,
34.,0.51289878592031,0.35497207767835,0.1201962874213,1.5242038960392e-002,-3.3091899803496e-003,0.6085435747584,0.31587545035475,7.1305267514302e-002,4.5210951422444e-003,-2.4538776969791e-004,
35.,0.51136011438704,0.35567174683622,0.12063297074587,1.5300107389502e-002,-2.9649393586409e-003,0.60726524562078,0.3167835281505,7.1628872420217e-002,4.5424126894023e-003,-2.2005888089162e-004,
36.,0.50985873868118,0.35637228640367,0.12106492244745,1.5357481869816e-002,-2.6534294021196e-003,0.60600490519389,0.31768142488637,7.1947396937319e-002,4.5633815853014e-003,-1.971086028858e-004,
37.,0.50839008108964,0.35707433461294,0.12149285331814,1.541425887084e-002,-2.3715278915679e-003,0.60475983997074,0.31857091184833,7.2261515568867e-002,4.5840463291833e-003,-1.7631371711941e-004,
38.,0.5069500543116,0.35777841322515,0.12191740787861,1.5470526304302e-002,-2.1164017196651e-003,0.60352763592683,0.31945354639861,7.2571841757149e-002,4.6044475256043e-003,-1.5747160819363e-004,
39.,0.50553500779943,0.35848494569403,0.12233917061519,1.5526364288342e-002,-1.8854883969973e-003,0.60230614486142,0.32033069798053,7.2878933361126e-002,4.6246222208015e-003,-1.4039842388131e-004,
40.,0.50414167992532,0.35919427280854,0.1227586716762,1.5581845849419e-002,-1.6764702594802e-003,0.60109345434869,0.32120357112135,7.3183297703781e-002,4.6446042140263e-003,-1.2492738784296e-004,
41.,0.5027671553739,0.35990666611903,0.12317639206471,1.5637037565782e-002,-1.4872511234221e-003,0.59988786096582,0.32207322573403,7.3485396209889e-002,4.6644243448663e-003,-1.1090725460194e-004,
42.,0.5014088272134,0.3606223394235,0.12359276836453,1.5692000156442e-002,-1.3159351578772e-003,0.59868784648138,0.32294059500037,7.3785648657111e-002,4.6841107577409e-003,-9.8200896599032e-005,
43.,0.50006436314723,0.36134145856314,0.12400819703541,1.5746789019497e-002,-1.1608077652703e-003,0.5974920567067,0.3238065010974,7.4084437064544e-002,4.703689144859e-003,-8.6684013507327e-005,
44.,0.49873167549563,0.36206414974961,0.12442303831189,1.5801454723561e-002,-1.0203182806946e-003,0.5962992827345,0.32467166900768,7.438210924327e-002,4.7231829689757e-003,-7.6243954424279e-005,
45.,0.49740889450117,0.36279050662207,0.12483761973878,1.5856043455932e-002,-8.93064317951e-004,0.59510844431124,0.32553673863226,7.4678982033243e-002,4.7426136672997e-003,-6.6778644040316e-005,
46.,0.49609434459323,0.36352059620825,0.12525223937406,1.5910597430917e-002,-7.777776064573e-004,0.59391857511177,0.32640227540441,7.4975344250325e-002,4.7620008378879e-003,-5.8195604397018e-005,
47.,0.49478652328435,0.36425446394344,0.1256671686884,1.5965155261563e-002,-6.7331117775026e-004,0.59272880970641,0.32726877958182,7.5271459366315e-002,4.7813624098259e-003,-5.0411064365628e-005,
48.,0.49348408240601,0.3649921378816,0.1260826551881,1.6019752297863e-002,-5.7862777356517e-004,0.59153837203095,0.32813669437633,7.5567567943776e-002,4.8007147984456e-003,-4.3349149502664e-005,
49.,0.49218581142288,0.36573363221575,0.12649892478662,1.6074420934254e-002,-4.9278935951125e-004,0.59034656518952,0.32900641306294,7.5863889846226e-002,4.820073046768e-003,-3.6941145453012e-005,
50.,0.49089062259303,0.36647895020951,0.12691618394766,1.6129190889078e-002,-4.1494763928212e-004,0.58915276243784,0.32987828519348,7.6160626242958e-002,4.8394509542973e-003,-3.1124828568047e-005,
51.,0.48959753776705,0.36722808662775,0.12733462162103,1.6184089458434e-002,-3.4433547426229e-004,0.58795639921081,0.33075262202639,7.6457961426468e-002,4.8588611942183e-003,-2.5843857884833e-005,
52.,0.48830567664229,0.36798102974264,0.12775441099074,1.62391417467e-002,-2.802591223686e-004,0.58675696607351,0.33162970127042,7.6756064459152e-002,4.8783154199836e-003,-2.104722307059e-005,
53.,0.4870142463088,0.3687377629804,0.12817571105312,1.6294370875796e-002,-2.2209121812308e-004,0.58555400248796,0.33250977122855,7.7055090664657e-002,4.8978243622047e-003,-1.6688743369563e-005,
54.,0.48572253194206,0.36949826626512,0.12859866804106,1.6349798175102e-002,-1.6926442333976e-004,0.5843470913002,0.33339305441803,7.7355182978064e-002,4.9173979166943e-003,-1.2726612984345e-005,
55.,0.48442988851374,0.37026251710772,0.12902341670926,1.6405443353785e-002,-1.2126568450417e-004,0.5831358538635,0.33427975073287,7.7656473167912e-002,4.9370452244417e-003,-9.1229887186263e-006,
56.,0.48313573340676,0.37103049148124,0.12945008149386,1.6461324657135e-002,-7.7631038989888e-005,0.58191994572281,0.33517004020704,7.7959082941957e-002,4.9567747442406e-003,-5.8436160490772e-006,
57.,0.48183953983331,0.37180216451754,0.12987877755853,1.6517459008379e-002,-3.794091775312e-005,0.58069905279467,0.33606408542926,7.8263124947567e-002,4.976594318631e-003,-2.8574901251876e-006,
58.,0.48054083096645,0.37257751105512,0.13030961173824,1.6573862137308e-002,-1.8158971259311e-006,0.57947288798438,0.33696203365371,7.856870367666e-002,4.9965112337594e-003,-1.3654850391452e-007,
59.,0.47923917470582,0.37335650606352,0.13074268339055,1.6630548696933e-002,3.1087143170136e-005,0.57824118818904,0.33786401864572,7.8875916284227e-002,5.0165322737133e-003,2.3446072999687e-006,
60.,0.47793417900709,0.37413912496554,0.13117808516351,1.6687532369289e-002,6.1078494577525e-005,0.5770037116414,0.338770162296,7.9184853328665e-002,5.0366637698346e-003,4.6089641067344e-006,
61.,0.47662548771284,0.37492534387539,0.13161590368846,1.6744825961377e-002,8.843876192541e-005,0.57576023555442,0.33968057603311,7.9495599441365e-002,5.0569116454746e-003,6.6773256273503e-006,
62.,0.47531277682965,0.37571513976816,0.13205622020493,1.6802441492193e-002,1.1342170507184e-004,0.57451055403176,0.34059536205979,7.9808233932351e-002,5.0772814566123e-003,8.5685194880807e-006,
63.,0.47399575120219,0.37650849059302,0.13249911112446,1.6860390271644e-002,1.3625680868977e-004,0.57325447621291,0.34151461443556,8.0122831338092e-002,5.0977784287176e-003,1.0299584727707e-005,
64.,0.47267414154106,0.37730537534128,0.13294464853934,1.6918682972132e-002,1.5715160618571e-004,0.57199182462611,0.34243842002503,8.0439461917057e-002,5.1184074902103e-003,1.1885941590592e-005,
65.,0.47134770176566,0.37810577407793,0.13339290068166,1.697732969349e-002,1.7629378125367e-004,0.57072243372474,0.3433668593291,8.0758192098058e-002,5.1391733028312e-003,1.3341545271837e-005,
66.,0.47001620662793,0.37890966794422,0.13384393233764,1.7036340021886e-002,1.9385306832724e-004,0.56944614858627,0.34430000721347,8.1079084885926e-002,5.1600802892127e-003,1.4679025117904e-005,
67.,0.4686794495865,0.37971703913751,0.13429780522156,1.7095723083267e-002,2.0998297116291e-004,0.56816282375505,0.34523793354773,8.1402200228654e-002,5.1811326579123e-003,1.5909810648611e-005,
68.,0.46733724090436,0.38052787087336,0.13475457831348,1.7155487591856e-002,2.2482231694687e-004,0.56687232221253,0.34618070376595,8.172759534973e-002,5.2023344261461e-003,1.7044245641113e-005,
69.,0.46598940594592,0.38134214733421,0.13521430816404,1.721564189417e-002,2.3849666166115e-004,0.56557451446053,0.3471283793586,8.2055325049036e-002,5.2236894404372e-003,1.8091691397638e-005,
70.,0.46463578365228,0.38215985360793,0.13567704916988,1.7276194008979e-002,2.5111956093747e-004,0.56426927770463,0.34808101830442,8.2385441975352e-002,5.2452013953761e-003,1.906062021836e-005,
71.,0.46327622517557,0.38298097561916,0.13614285382242,1.7337151663577e-002,2.6279371926647e-004,0.56295649512666,0.34903867544944,8.2717996873224e-002,5.2668738506689e-003,1.9958700004311e-005,
72.,0.46191059265571,0.38380550005567,0.13661177293267,1.739852232674e-002,2.73612029207e-004,0.56163605523608,0.35000140283978,8.3053038806678e-002,5.2887102466364e-003,2.0792870827482e-005,
73.,0.46053875812427,0.3846334142915,0.13708385583445,1.7460313238655e-002,2.8365851111574e-004,0.56030785129167,0.35096925001377,8.3390615362024e-002,5.3107139183083e-003,2.1569414228562e-005,
74.,0.45916060252232,0.38546470630846,0.13755915056818,1.752253143812e-002,2.9300916292041e-004,0.55897178078572,0.35194226425832,8.3730772831788e-002,5.3328881082448e-003,2.2294015930634e-005,
75.,0.45777601482016,0.38629936461695,0.13803770404707,1.7585183787273e-002,3.017327285457e-004,0.55762774498379,0.35292049083382,8.4073556381589e-002,5.3552359782072e-003,2.2971822591181e-005,
76.,0.4563848912284,0.38713737817717,0.13851956220758,1.7648276994078e-002,3.0989139277684e-004,0.55627564851409,0.35390397317134,8.4419010201626e-002,5.3777606197847e-003,2.3607493160254e-005,
77.,0.45498713449081,0.38797873632123,0.13900477014557,1.7711817632784e-002,3.1754140960285e-004,0.55491539900099,0.35489275304532,8.4767177644267e-002,5.4004650640753e-003,2.4205245353758e-005,
78.,0.45358265325058,0.3888234286768,0.13949337223967,1.7775812162546e-002,3.2473367040574e-004,0.553546906738,0.3558868707247,8.5118101349083e-002,5.4233522905124e-003,2.4768897706716e-005,
79.,0.45217136148233,0.38967144509251,0.13998541226303,1.7840266944381e-002,3.3151421775431e-004,0.55217008439595,0.35688636510495,8.5471823356552e-002,5.4464252349159e-003,2.5301907625444e-005,
80.,0.45075317798322,0.3905227755655,0.14048093348464,1.7905188256623e-002,3.3792471001097e-004,0.55078484676267,0.35789127382313,8.5828385211532e-002,5.4696867968417e-003,2.5807405820309e-005,
81.,0.44932802591702,0.39137741017121,0.14097997876131,1.7970582309005e-002,3.440028414582e-004,0.54939111051077,0.35890163335799,8.6187828057483e-002,5.4931398462964e-003,2.6288227460486e-005,
82.,0.44789583240584,0.39223533899535,0.14148259062108,1.803645525552e-002,3.4978272220442e-004,0.5479887939907,0.3599174791167,8.6550192722362e-002,5.5167872298768e-003,2.6746940364089e-005,
83.,0.44645652816463,0.39309655206842,0.14198881133909,1.8102813206147e-002,3.5529522171888e-004,0.54657781704637,0.36093884550976,8.6915519796973e-002,5.5406317763895e-003,2.7185870505056e-005,
84.,0.44501004717423,0.39396103930229,0.14249868300642,1.8169662237582e-002,3.6056827947961e-004,0.5451581008511,0.36196576601529,8.728384970652e-002,5.5646763019987e-003,2.7607125092145e-005,
85.,0.44355632638895,0.39482879042923,0.14301224759289,1.8237008403043e-002,3.6562718588096e-004,0.54372956776172,0.36299827323387,8.7655222776017e-002,5.588923614949e-003,2.8012613450555e-005,
86.,0.44209530547538,0.39569979494301,0.14352954700411,1.8304857741245e-002,3.7049483624866e-004,0.54229214118907,0.36403639893495,8.8029679290156e-002,5.6133765199013e-003,2.8404065916402e-005,
87.,0.44062692657925,0.396574042042,0.14405062313358,1.8373216284634e-002,3.7519196053967e-004,0.54084574548328,0.36508017409569,8.8407259548175e-002,5.6380378219211e-003,2.8783050930638e-005,
88.,0.43915113411755,0.39745152057432,0.14457551791015,1.844209006693e-002,3.7973733104978e-004,0.53939030583225,0.3661296289329,8.8788003914194e-002,5.6629103301506e-003,2.9150990507525e-005,
89.,0.43766787459355,0.39833221898472,0.14510427334143,1.8511485130064e-002,3.8414795024236e-004,0.53792574817218,0.3671847929289,8.917195286349e-002,5.6879968611958e-003,2.9509174228815e-005,
90.,0.43617709643225,0.39921612526311,0.14563693155349,1.8581407530558e-002,3.8843922059264e-004,0.53645199910896,0.3682456948518,8.955914702508e-002,5.7133002422558e-003,2.9858771906461e-005,
91.,0.43467874983457,0.40010322689465,0.1461735348272,1.8651863345398e-002,3.9262509817778e-004,0.53496898584922,0.36931236277073,8.9949627220988e-002,5.738823314019e-003,3.0200845039654e-005,
92.,0.43317278664817,0.40099351081126,0.14671412563155,1.8722858677455e-002,3.9671823156457e-004,0.53347663614046,0.37038482406649,9.0343434502515e-002,5.7645689333488e-003,3.0536357181314e-005,
93.,0.43165916025357,0.40188696334429,0.14725874665424,1.8794399660497e-002,4.0073008740269e-004,0.53197487821906,0.37146310543804,9.0740610183804e-002,5.7905399757792e-003,3.0866183317015e-005,
94.,0.43013782546391,0.40278357017836,0.14780744082991,1.8866492463823e-002,4.0467106399907e-004,0.53046364076577,0.37254723290508,9.1141195872963e-002,5.8167393378389e-003,3.1191118352456e-005,
95.,0.42860873843723,0.40368331630621,0.14836025136597,1.8939143296568e-002,4.085505940217e-004,0.52894285286777,0.37363723180722,9.1545233500998e-002,5.8431699392205e-003,3.1511884791301e-005,
96.,0.42707185659992,0.40458618598437,0.14891722176664,1.9012358411699e-002,4.1237723737676e-004,0.52741244398693,0.37473312679982,9.1952765348755e-002,5.8698347248097e-003,3.1829139684994e-005,
97.,0.42552713858051,0.40549216268952,0.14947839585503,1.9086144109739e-002,4.1615876519512e-004,0.52587234393358,0.37583494184683,9.2363834072076e-002,5.8967366665897e-003,3.2143480918784e-005,
98.,0.42397454415269,0.4064012290756,0.15004381779368,1.9160506742244e-002,4.1990223578515e-004,0.52432248284548,0.37694270021084,9.2778482725344e-002,5.9238787654307e-003,3.2455452900491e-005,
99.,0.42241403418678,0.40731336693126,0.15061353210358,1.923545271505e-002,4.2361406332015e-004,0.5227627911714,0.37805642444053,9.3196754783577e-002,5.9512640527792e-003,3.2765551709298e-005,
100.,0.42084557060893,0.4082285571379,0.15118758368189,1.9310988491333e-002,4.2730007994941e-004,0.52119319965917,0.3791761363556,9.3618694163215e-002,5.9788955922539e-003,3.3074229752567e-005,
101.,0.41926911636731,0.4091467796278,0.15176601781844,1.9387120594468e-002,4.3096559197512e-004,0.51961363934768,0.38030185702944,9.4044345241729e-002,6.0067764811605e-003,3.3381899983034e-005,
102.,0.41768463540473,0.41006801334268,0.1523488802112,1.9463855610738e-002,4.3461543065112e-004,0.51802404156263,0.38143360676957,9.4473752876165e-002,6.0349098519318e-003,3.3688939711802e-005,
103.,0.41609209263712,0.4109922361922,0.15293621698067,1.9541200191888e-002,4.3825399812672e-004,0.51642433791574,0.38257140509595,9.4906962420744e-002,6.0632988735016e-003,3.3995694061674e-005,
104.,0.41449145393737,0.41191942501262,0.15352807468347,1.9619161057552e-002,4.4188530899609e-004,0.51481446030728,0.38371527071741,9.5344019743598e-002,6.0919467526199e-003,3.4302479090329e-005,
105.,0.41288268612415,0.41284955552532,0.15412450032511,1.9697744997551e-002,4.4551302787721e-004,0.51319434093158,0.38486522150595,9.5784971242731e-002,6.1208567351144e-003,3.4609584618981e-005,
106.,0.41126575695519,0.41378260229531,0.15472554137201,1.9776958874093e-002,4.4914050339848e-004,0.5115639122854,0.38602127446941,9.6229863861296e-002,6.1500321071049e-003,3.4917276790641e-005,
107.,0.40964063512484,0.41471853868948,0.15533124576287,1.985680962387e-002,4.5277079893711e-004,0.50992310717909,0.38718344572211,9.6678745102236e-002,6.1794761961756e-003,3.5225800387334e-005,
108.,0.40800729026543,0.41565733683461,0.15594166191947,1.993730426007e-002,4.5640672042312e-004,0.50827185875025,0.38835175045393,9.7131663042382e-002,6.2091923725105e-003,3.553538092584e-005,
109.,0.4063656929522,0.41659896757511,0.15655683875689,2.0018449874313e-002,4.6005084148595e-004,0.50661010047989,0.38952620289753,9.7588666346029e-002,6.2391840499946e-003,3.584622655664e-005,
110.,0.40471581471168,0.41754340043037,0.15717682569324,2.0100253638512e-002,4.6370552620124e-004,0.5049377662109,0.39070681629396,9.8049804278076e-002,6.2694546872868e-003,3.6158529781231e-005,
111.,0.40305762803301,0.41849060355167,0.15780167265898,2.0182722806676e-002,4.6737294966679e-004,0.50325479016881,0.39189360285656,9.8515126716752e-002,6.3000077888663e-003,3.6472469008755e-005,
112.,0.40139110638224,0.41944054367869,0.1584314301058,2.0265864716658e-002,4.7105511661513e-004,0.50156110698471,0.39308657373328,9.8984684165984e-002,6.3308469060573e-003,3.678820996374e-005,
113.,0.39971622421936,0.42039318609541,0.15906614901514,2.0349686791848e-002,4.7475387825182e-004,0.49985665172027,0.3942857389673,9.9458527767433e-002,6.3619756380327e-003,3.7105906961645e-005,
114.,0.39803295701782,0.42134849458555,0.15970588090632,2.0434196542829e-002,4.7847094748866e-004,0.4981413598948,0.39549110745609,9.9936709312242e-002,6.3933976328019e-003,3.7425704064679e-005,
115.,0.39634128128649,0.42230643138735,0.16035067784445,2.0519401568986e-002,4.8220791272581e-004,0.49641516751436,0.39670268690881,0.10041928125252,6.425116588183e-003,3.7747736127076e-005,
116.,0.39464117459388,0.42326695714775,0.16100059244796,2.0605309560083e-002,4.8596625032179e-004,0.49467801110274,0.39792048380219,0.10090629671257,6.4571362527626e-003,3.8072129742866e-005,
117.,0.3929326155945,0.42423003087589,0.16165567789591,2.0691928297815e-002,4.8974733587747e-004,0.49292982773443,0.39914450333465,0.10139780949997,6.489460426845e-003,3.8399004105641e-005,
118.,0.39121558405728,0.42519560989589,0.16231598793506,2.0779265657322e-002,4.9355245444746e-004,0.49117055506948,0.40037474937898,0.10189387411636,6.5220929633922e-003,3.8728471784858e-005,
119.,0.38949006089595,0.42616364979892,0.16298157688666,2.0867329608686e-002,4.9738280978146e-004,0.48940013139018,0.40161122443328,0.10239454576815,6.5550377689569e-003,3.9060639432054e-005,
120.,0.38775602820125,0.42713410439457,0.16365249965309,2.0956128218406e-002,5.0123953268847e-004,0.48761849563966,0.4028539295703,0.10289988037701,6.5882988046087e-003,3.9395608419655e-005,
121.,0.38601346927499,0.42810692566131,0.16432881172423,2.1045669650855e-002,5.0512368861058e-004,0.4858255874623,0.40410286438518,0.10340993459025,6.6218800868564e-003,3.973347542056e-005,
122.,0.38426236866582,0.42908206369626,0.16501056918373,2.1135962169716e-002,5.0903628447539e-004,0.48402134724595,0.40535802694148,0.10392476579107,6.6557856885667e-003,4.0074332933472e-005,
123.,0.38250271220662,0.43005946666407,0.165697828715,2.1227014139412e-002,5.1297827490484e-004,0.48220571616605,0.40661941371562,0.10444443210869,6.6900197398794e-003,4.0418269760202e-005,
124.,0.38073448705354,0.43103908074502,0.16639064760709,2.131883402652e-002,5.1695056783572e-004,0.48037863623154,0.40788701953955,0.10496899242835,6.7245864291224e-003,4.0765371437958e-005,
125.,0.37895768172664,0.43202085008217,0.16708908376041,2.1411430401172e-002,5.2095402961163e-004,0.47854005033259,0.40916083754185,0.10549850640121,6.759490003725e-003,4.1115720631959e-005,